content,label
Sering salah password. Gimana gak salah pass wajib pake special huruf babi sering lupa aku,Negatif
udah 7x kode otp yg gw masukan selalu kodenya tidak sesuai,Negatif
Sulit masuk karena terlalu tebet vermuknya....,Negatif
Jelekkkkkkkkkkkk,Negatif
"Verif wajah susahnya minta ampun, udh di tmpat terang, udh lpas acc di wajah, udh cba instal ulang ttp ja susah.",Negatif
Gabisa verifikasi wajah. Gagal terus. Aplikasi gagal!!!!,Negatif
"Kenapa verivikasi wajahnya susah banget ya, padahal dari siang bolong nggak bisa",Negatif
Sampah verifikasi wajah aja ribet,Negatif
"Masuk apl ini kok dalam perbaikan mulu, bikin kesel",Negatif
"tiap mau tf kena biaya 2.500 ,, pass ada dana masuk dipotong juga !!!",Negatif
"Pembayaran qris gagal, tapi saldo berkurang. Laporan ke pihak bank malah harus nunggu 20hk. gimana tanggung jawabnya itu saldo saya Setelah saya cek di bni mobile ternyata transaksi berhasil. Trs skrg urusannya gimana karena pihak merchant ga mengakui kalau ada pembayaran masuk, ga ada bukti pembayaran berhasil juga jadi ga bisa apa2 sama pihak merchant nya. Uang saya tidak kembali, Kalian yang salah, kenapa kita yang menanggung rugi nya.",Negatif
"Sy sdh download wondr, jd nasabah BNI sdh lebih 10 thn. Tapi hari ini saya STOP. Mau ganti kartu atm saja mesti bawa buku tabungan, udh dijelasin kl bukunya hilang, malah diminta buka rekening baru. Lagian, buat apa sih buku tabungan era paperless sekarang? Kartu pengenal lengkap, mobile banking ada, malah wajib buku tabungan. Pelayanan terburuk yang oernah saya dapat. Mksh BNI utk 10 tahunnya. BYE.",Negatif
App ribet....,Negatif
Masih perlu diperbaikin lagi karena di aplikasinya ga ada fitur untuk aktifasi kartu atmnya sementara pengajuan kartu atmnya bisa tetapi untuk aktifasi kartu atmnya tidak bisa mohon diperbaikin lagi kalau sudah diperbaikin saya kasih bintang5 Agar tidak mengecewakan nasabah tolong bni fiturnya ditambahkan.,Negatif
fitur download pdf histori transaksi mohon ditambahkan di aplikasi ini juga. setelah itu rating sy rubah.,Negatif
Aneh gagal terus vermuk udh di tempat terang masih aja gagal kocak,Negatif
"Verifikasi email gagal terus, nyoba 7 kali, udah masukin OTP sesuai email, tetep notifnya verifikasi gagal, harap verifikasi email anda, lawak banget",Negatif
Tidak ada fitur setor tunai! RIBET!,Negatif
Logginya susah...malah gampang yg lama...berkali kali loggin gak bisa...padahal signal internet bagus,Negatif
sering eror setiap transaksi selalu gagal awalnya saja yg lancar,Negatif
Aplikasi belum matang tapi keburu di rilis.. fitur tarik tunai dan setor tunai tanpa kartu nya mana 1 bulan lebih tak tunggu.. nggak ada update sama sekali..,Negatif
Kalo fitur tarik tunai ditambahkan mungkin lebih baik Bintang 5 kalo fitur ini ditambahkan. Fitur ini lebih simple untuk digunakan,Negatif
Riwayat transaksi aplikasi wonder hanya tercatat keluar masuk saja tanpa menampilkan saldo yang terpotong bikin was-was harusnya kaya aplikasi bni mbanking,Negatif
Login verifikasi wajah tidak bisa sudah berulang kali coba,Negatif
"Verifikasi wajah tidak bisa, Aneh",Negatif
"verifikasi wajah nya bodoh betul, salah"" terus, instruksi ny ga jelas, kalah sama aplikasi pinjol",Negatif
Ga bisa bisa di download Susahh kaliii,Negatif
"aplikasi jelek! kendala mulu, gabisa dibuka sekalinya dibuka disuruh verifikasi wajah itupun gagal terus",Negatif
OTW ganti BANK lain....,Negatif
Sering gangguan apalagi sedang ujan.,Negatif
"Verifikasi email gagal terus padahal kode OTP sudah benar! Apps bad Apps parah... Gada solusi lagi, Harus ke outlet mah lama lagi, sekedar ganti kartu aja harus berjam2 skrg ga bisa verifikasi masa harus ke outlet lagi. Ga efisien",Negatif
"Verifikasi email gagal terus, ini gimana dah jaringan stabil, email sesuai lah trus gmnaa",Negatif
"Kalo belum siap dengan aplikasi jangan sok suruh download,buat orang susah saja verifikasi sulit,otp selalu datang setelah waktu habis,..apa apaan..!!!",Negatif
"Aplikasi penipuan,,aplikasinya tidak bagus untuk pembelian pulsa,,saya sudah dua kali isi pulsa, transaksi berhasil dan saldo saya sudah terpotong,,namun pulsanya tidak masuk. Yg punya aplikasi ini coba di perbaiki aplikasi mu,,kalau aplikasi anda belum bisa bersaing dengan aplikasi lain,,harus aplikasi ini jangan di publish karna hanya merugikan pengguna.",Negatif
Ngirim kode verifikasi nya lemot. Nyusahin,Negatif
SANGAT SANGAT KECEWA SBG PENGGUNA BARU APLIKASI INI. APLIKASI GK BISA DI BUKA PADAHAL JARINGAN PENUH. LALU APA GUNANYA BIKIN APLIKASI KL GK BISA MEMBERIKAN PELAYANAN YG BAGUS?!. YG NOTABENE BANK NEGARA SEHARUSNYA LAYANAN NYA BISA DI ANDALKAN DONG...,Negatif
"Minta kode otp aja ga kekirim kirim Ampe 10x ,hadeh",Negatif
"Perbaiki aplikasinya dong, verifikasi wajah gagal trus padahal udah ikutin sesuai instruksi",Negatif
Wonder by susah bgt masuk kode OTP Gmail. SDH 3x ulang tetap TDK masuk2.,Negatif
Alangkah susah nya ferifikasi nya.. baru kali ini saya ferifikasi susaaahhhhhhhh bangggettttt.. apkikasi bangasat.. Suruh coba lagi besok..,Negatif
"Halo Kakak! Mau komplain ya akun ku log out sendiri dan waktu login selalu gagal ketika verifkasi wajah. Udah nyoba berkali-kali tapi masih gagal juga, gimana dong ini solusinya???? Sedih banget udah berbulan-bulan kek gini dan gaada perbahan. Parah sih hmm malah sistemnya jg ada kendala suruh nunggu eh pas udah dicoba lagi gabisa lagiðŸ˜­ðŸ’”",Negatif
"Aplikasi buruk, setiap ingin melakukan transaksi selalu mengalami gangguan, segera diperbaiki, sangat tidak nyaman!",Negatif
"BNI 46 apakah sudah melakukan riset dulu sebelum meluncurkan apk ini utk digunakan penggunanya? Saat awal verifikasi wajah susah banget, kemudian saat sudah bisa digunakan malah sering error nggak bisa diutak-atik. Padahal lagi butuh-butuhnya transfer",Negatif
APLIKASI EROR TRUS GABISA VERIFIKASI EMAIL. DIULANGI NOTIFNYA JUGA GA JELAS,Negatif
"aplikasinya jelek tidak ada fitur setor tunai dan tarik tunai,, nampaknya mash bagus bni mobile sebelumnya ada setor tunai dan tarik tunai,, developer ny masih amatiran",Negatif
"Aplikasi buruk, lebih bagus BNI mobile banking, asuu, verifikasi ribet, masukan data berulang ulang kali, sampah",Negatif
Tiap buka aplikasi loading nya lamaaaaaaaaaaaa,Negatif
"Saya pengguna baru kak, mau nanya Kak kenapa ngirim uang dari bri ke bni uang gak masuk yah, padahal transfer berhasil?tolong jawab",Negatif
"apaan sih, bukan nya mempermudah malah mmpersulit. btw kalo mau bikin yg baru minimal uji coba dlu lah, aplikasi nya bgus apa ga. 2x transaksi gagal mulu. mending versi yg lama aja deh, ga usah gayaÂ²an pake yg ini. MENYUSAHKAN",Negatif
"Makin kacau akh pake BNI gangguan terus minimal saldo gede bener bos semakin rungkad BNI, udh cukup jd nasabah setia BNi mending pake Bank Lain aja minimal saldo kecil potongan jg kecil!",Negatif
"Aplikasi ga jelas, mau berapa ratus kali verifikasi wajah? Udah berhasil sekali malah suruh nelpon BNI atau bank terdekat, mending pake BNI mobile banking aja",Negatif
"Bni knpa? Banyak ya masalah kamu, sampe aplikasi mobile pun diganti, klw mau konsisten, sistem keamanan nya lebih kuat lgi. Cape ganti pasword terus",Negatif
Susah,Negatif
verifikasi wajahnya sulit bangat buat ngenalin wajahnya buat bisa masuk? Niat mau pindah ke wondr jadi ngga bisa,Negatif
Aplikasi sampah. Verifikasi wajah sampe berkali kali gagal terus. Bank lain aman aman aja. Sempak!,Negatif
"Kendala teruss, disuruh daftar ulang terus.. kntl",Negatif
Verifikasi Wajahnya SUSAH SEKALI PADAHAL SUDAH DI TEMPAT TERANG,Negatif
Susah login,Negatif
Pendaftaran paling ribet adalah verifikasi wajah.,Negatif
Kode otp salah trussss.... Padahal isinya udah bener sesuai yg di email.... Capek ulang Trooooss,Negatif
Tidak ada transaksi tanpa atm,Negatif
"Kenapa ya verifikasi email saya tidak bisa, padahal kode verifikasi sudah betul",Negatif
"Apk cacat udah registrasi sampai berkali kali, udah bisa malah registrasi lagi",Negatif
"verifikasi wajah dipersulit, tolong ya BNI kami nasabah ini bukan penipu, apk pinjol aja gak segitunya verifikasi wajah, saya bukan mau pinjam duit, BNI harus belajar ke livin mandiri",Negatif
"Dana masuj berapa, keluar berapa, sisa nya ga sama.. Rasa nya kayak ad yg nuyul hilang sendiri itu saldo saya dan tidak ad riwayat apa"" . Ga bangett si pake wonder, mna mutasi ga ontime pulak..",Negatif
Banyakan errornye pas mau login....mo transaksi ketunda trs,Negatif
Tarif tunainya belum ketemu di aplikasi nya,Negatif
Susah kali untuk pendaftaran nya yang di bagian Verifikasi wajah... Udah susah karna sering gagal malah disuruh ulang besok... Ribet kali untuk sebuah pendaftaran ewallet atau mbanking gini... Kalian yang butuh minta di pake malah kami yang dibikin ribet...,Negatif
"Aplikasi nya membingungkan, Gak ada notifikasi seperti Brimo, Keterangan uang masuk dan keluar pun gak ada, jadi bingung, kayak misal Ada Tranfseran masuk yaudah cuma sekedar tulisan transfer masuk sama jumlah, gak ada Keterangan dari siapa nya kan aneh, dan pas uang masuk/keluar gak ada notifikasi kayak di BRImo, tolong dong tingkat kan lagi aplikasi nya",Negatif
Aplikasi cacat kok dibikin bgo,Negatif
Gaada fitur cardless nih aplikasi.. Nanti kalo ada jadi 5 dah,Negatif
Saya mah tranfer ke bank mana aja ngak bisa padahal yg nyuruh orang kantor bni buat pake aplikasi ini,Negatif
"Mau tanya, kenapa uda ada mbanking bni, masih ada apk wondr? Knp gak mbanking nya aja yg diperbarui?",Negatif
Aplikasi jelek verifikasi muka selalu gagal payah,Negatif
"Gagal terus vetifikasi muka, semua sudah mengikuti sesuai dgn arahan tapi gagal terus payahh...",Negatif
"Kenapa sih harus Gonta ganti aplikasi? Kenapa gak bni mobile banking aja yang disempurnakan? Fitur""nya wondr juga gak lengkap, gak sebanyak BNI mobile banking, mending improvisasi aja tuh BNI mobile bankingnya jadi lebih baik biar gak banyak kerjaan. Ni baru saya lihat fiturnya aja sudah gak lengkap. Sekarang kerjaan butuh serba cepat mabro, kok malah dibikin lama. Coba kasih tau alasan buat ganti wondr. Liat review rating bintang 5 juga dah kyk template, dibuat buat ya, tciih",Negatif
"Saya request kartu ATM via Wondr by BNI keterangan di aplikasi 10 hr krj ini saya pesan dr 9 juli smp skrg blm saya terima kartu ATM nya,terpaksa uninstal.",Negatif
"Aplikasi rusak, kagak bisa verifikasi wajah, suruh tengok atas terus wajah lurus tiba2 gak verify, apa coba",Negatif
"Modus Pengadaan Aplikasi baru, biyang korupsi, mobil banking BNI tidak dimaksimalin sudah buat aplikasi baru lagi lagi ..anjiiiirr....rakyat ditipu terus. Jokowi ; Negara kebanyakan aplikasi, Pemborosan uang, nilainya juga trilun, kerja gak pecus. Bolak balik aplikasi. Wahai Pejabat negara jangan engkau jadikan ladang korupsi. Proyek demi proyek engko jadikan korupsi.",Negatif
"bang paling ribet, mengganggu produktivitas..wondr terkena terlalu banyak percobaan krn selvie susah, m banking ada otp tapi gk ada menu input otpnya..CS kcp ribet..mantap dah kinerja BNI..",Negatif
"Kode OTP lemot banget masuk nya, jadi minta kode lagi malah kode yang sudah kedaluwarsa yang masuk !!! Tolong di perbaiki sistemnya",Negatif
Gimana sih VERIKASI EMAIL GA BECUS UDAH MASUKIN BENER BENER MALAH SALAH TERUS,Negatif
Knp setiap masuk selalu ada kata ada sedikit kendala,Negatif
Apk gaje verifikasi wajahnya ribet idiot,Negatif
"Ini kenapa fitur tarik tunainya tidak ada, padahal fitur itu sangat membantu sekali,, Nanti kabarin ya klo fitur tarik tunainya sudah tersedia, baru saya pakai aplikasinya",Negatif
"pada saat login di persulit data udah benar tinggal foto doang di persulit dan kalo gak langsung pas harus nunggu sehari baru bisa coba lagi,,udah jdi tinggal verifikasi email,udah bener masukin otp di persulit lagi otp salah dan harus nunggu sampai besoknya lagi baru bisa verifikasi ulang,,,ini aku mau tf gak jadi"" admin tolong di permudah loginyaaaa!!!!!!!",Negatif
mau verify wajah aja susah minta ampun,Negatif
"Di mana-mana aplikasi kok ngribetin pake syarat macem-macem harusnya kan BNI yg ngrekomendasiin, lalu mereka juga yg nyari keuntungan, kenapa ga yg m bangking nya di upgrad Kita yg punya duit di paksa download, Belum lagi uploat ktp, Make poto selfie, Ini sebenarnya sistem apa siih Andai kata boleh milih make bank lain mah dari dulu ga milih ni bang yang katanya punya negara tetapi kalah sama bank yg bukan punya negara, dari satpam nya saja sudah njomplang jauhnya",Negatif
Verifikasi berulang-ulang.,Negatif
Aplikasi goblog gue top up E'walet gagal Mulu ngga nyaman bangett,Negatif
Parah sih ini apk masa bayar pake qris gagal saldonya gak balik lagi,Negatif
printah verifikasi nya bobrok parah,Negatif
Fitur masih kurang lengkap. Karena yg penting juga sekarang termasuk Setor/Tarik secara online. Mohon segera di fasilitasi ya fitur ini. terima kasih,Negatif
Verifikasi wajahnya ribet banget ta!!!!!!!!,Negatif
"Aplikasi aneh, transaksi transfer msh dibawah limit, kok gak bisa transaksi lagi. Sdh diatur di profile msh tdk bisa, aplikasi blm layak publikasi, seperti blm melalui QC yg benar",Negatif
"Aplikasi ga praktis, verifikasi wajah ribet dipersulit sistem g bener pdhl sy sudah sesuai perintah tapi tetap disalahkan sistem bobrok. Mending BNI mobile dari pada wondr ga jelas. Email susah masuk, apk gajelas",Negatif
"Setiap 1 bulan minta verifikasi terus. Verifikasi wajah ribet, buat verifikasi wajah aja ngabisin waktu karna gagal terus.",Negatif
"Menu nya tidak selengkap bni mobile, contoh e wallet shopee gopay tidak ada..",Negatif
Jelek betul aplikasi ini ribet penggunaan,Negatif
"Aplikasi rawan,,,sudah brp x transaksi gagal,terakhir semalam transaksi gagal saldo berkurang notifikasi gagal tapi sampe saat ini saldo tg terpotong belum juga di kembalikanðŸ˜¤ðŸ˜¤ðŸ˜¤",Negatif
"Sandi Masuk gak bisa auto save, transaksi tidak menampilkan saldo awal. Fitur yg ada di app BNI tidak ada di app wondr .wondr fitur menu nya sama jiplak dengan app BR*. TIDAK SUKA fitur menu app wondr lebih pilih app BNI",Negatif
Kenapa mau mutasi dari BNI mobile banking ke aplikasi ini malah diarahkan untuk membuat rekening baru?apakah data nasabah tidak di back up?padahal nomor telepon dan e-mail sudah sesuai.,Negatif
daftar verifikasi wajah sering gagal padahal sudah ikuti arahan,Negatif
"Sangat tidak memuaskan, belum berhasil daftar gara-gara verivikasi wajah gagal terus, udah nyobak berungkali tapi tetap gagal. Udah kayak mau pinjol, tapi hasilnya nol. Dah lah, lgsg uninstall.",Negatif
"disuruh pindah ke wondr sama CS Bank, tapi aplikasi ga lengkap. Ga bisa tarik tunai Cardless",Negatif
"Verifikasi wajah susah, ga seperti aplikasi lain",Negatif
Apk sampah verifikasi wajah aja susah minta ampun,Negatif
"App serba salah, kenapa sih utk menu penarikan sma setoran tnpa kartunya ga dimsukkan di app wondr skalian.",Negatif
Susah amat verifikasi email,Negatif
"aplikasinha jelek banget semalam transaksi qris tpi salldo berkurang cmn anehnya gak masuk history transaksi terakhr, tdk ada bukti dan tdk masuk gmail., sehing saya mesti ke bank lg unt komplain",Negatif
"Terlalu berbelit untuk verifikasinya. Ngga jelas. Udah berkali2 verifikasi wajah tetep ngga bisa. Padahal sdh ikuti panduan yg ada.,, ðŸ¥±ðŸ‘Ž",Negatif
"gimana mau pake aplikasi, otp email dimasukin udah bener malah bilang salah, gua lit betuk banget tl disalahin, ah susah. mohon dibantu ini kenPa",Negatif
Buruk transaksinya gak keluar di riwayat,Negatif
"Aplikasi ga bisa di pake tolong diperbaiki buat kelancaran nasabah, masak mau masuk aja ribet bener di face unlock nya, hadehh kacau",Negatif
"Susah banget untuk registrasi ny, tolong di permudah lah",Negatif
"Super ribet,salah password aja harus ulang dari awal,mana verifikasi wajah susahnya mnta ampun.Labih bagus BNI mobile banking dari ini lagi. Entah knpa pula kalian ganti dg apk Wondr ini. Aplikasi taik lah.........",Negatif
Aplikasi aneh verifikasi email gagal terus padahal udah kasi masuk nomor verifikasi yang sesuai yang dii kirim di email,Negatif
"Kalo belum siap mending ga usah,,,, cukup 1 aplikasi mbanking bni..... nyoba topup pake WONDR yg ada saldo kedebet, topup NYANGSANG....... KECEWA",Negatif
"Instruksi verifikasi wajah tidak jelas. Sudah lurus layar, disuruh tengok atas. Kemudian lurus layar lagi. Bolak-balik seperti itu sampai akhirnya tidak bisa verifikasi lagi dan disuruh coba lagi esok hari. Ribet banget! ðŸ™‚â€â†”ï¸",Negatif
Tidak bisa verifikasi email. Setiap saya masukkan kode otp selalu tidak valid,Negatif
"Ribet, login pertama kali harus foto KTP segala, kenapa gk langsung aja sinkronsasi data dari BNI mobile ke aplikasi ini, gk kepikiran ya?",Negatif
Kode otp ga ke kirimÂ²,Negatif
GK bisa top up ewalet,Negatif
"Terlalu susah verifikasi apalagi untuk verifikasi wajah, dicoba berkali-kali juga tetap tidak bisa",Negatif
Susah sekali saar verifikasi wajah... sudah mengikuti panduan masih saja tidak berhasil... tolong segera perbaikan demi kenyamanan,Negatif
verifikasi wajah gagal terus mohon ditingkatkan aplikasi nya,Negatif
"Kode verifikasi email selalu tidak valid padahal nomernya sudah benar dan jangka waktu juga masih lama, tolong di perbaiki",Negatif
Susah,Negatif
"Gajelas, saat verifikasi saya udah masukin kode dengan bener dan malah tidak bisa di coba berkali kali tetap salah dan berakhir harus coba ke esokan hari. Bintang di ubah kalau udah bisa verifikasi",Negatif
"Masa gabisa transfer, error trus hadehh",Negatif
Verivikasi yg sangat sangat susah!!!,Negatif
"Verifikasi wajah yang sangat buruk, gagal terus, intruksi tidak jelas",Negatif
Verifikasi email lama banget kode OTP dikirim ke email,Negatif
"Bank gak jelas, nyairin DPLK udh sebulan lebih gak cairÂ²!",Negatif
